ENSG_ID	A3862_142	A3862_153	A3862_155	A3862_140	A3862_143	A3862_147	A3862_148	A3862_150	A3862_152	A3862_156	A3862_158	A3862_159	A3862_141	A3862_144	A3862_145	A3862_146	A3862_149	A3862_151	A3862_154	A3862_157	A3862_160
ENSG00000006695	6.88633477090795	6.15261371342682	6.65395073265112	5.7682195035817	6.38483144789043	6.91365452452479	6.29076066039468	5.99550517676576	6.59740869538816	5.97650566857889	6.73747211578688	5.85499627926166	5.92518460602647	6.48932846368332	5.89139206746753	6.45304669690937	6.18259442583034	6.27002986351226	5.95356654234885	6.2558217339466	6.34835574215192
ENSG00000006704	7.68192944695246	8.56020623258978	8.23831853482477	8.32209457448791	8.59959787334201	8.89724048796922	8.47639793354058	8.76056520646985	8.68815784544287	8.42815395645512	8.33442461023873	8.42815395645512	8.47468074064956	8.27739662130891	8.25539516888533	8.06336799534957	8.62847198660232	8.29044711658357	8.43223779763871	8.42815395645512	8.31467118917236
ENSG00000006712	8.50012317995462	7.21218612380848	7.38819101566777	7.31201789200914	6.94312866397666	8.58166877501067	6.70417827934757	7.14628625650048	8.33816685178213	6.61829039305237	8.59407771943769	7.32972607148965	7.07695999184249	8.55612622057254	7.37134247638424	8.35281042313209	6.5206383984469	6.98936611736026	7.25485017221059	6.91452956077013	8.44592462703061
ENSG00000006715	6.91201189382485	7.31577585619064	6.23549223489554	7.07006098993565	7.23072779840648	6.5899135408297	6.09983479495018	6.50270914416625	6.83174535533948	6.67568831984805	6.82921926162031	7.09819073681714	7.02179264730255	6.77491668301431	6.9383923732048	6.87597293482988	7.06721642608425	7.35252597328744	7.07610971163099	5.70642504051676	6.86524370625913
ENSG00000006740	2.41651936676794	2.91360258791239	2.35360392171131	2.39725475922882	2.96583646469133	2.46399247739167	2.88817525736065	2.51614902219891	2.35009588349534	3.11103208840306	2.42461768703552	2.61877639496752	2.55007503546986	2.43872944072215	2.50420881101864	2.59500209980899	3.3339458627885	2.97859109191074	2.65024235519517	3.52054734146455	2.71975674093057
ENSG00000006744	9.39010646122447	8.91411149290078	8.54753703873772	8.0551699960294	9.31776580639576	8.82251107824501	8.40364434506592	7.23429487111392	9.14265945428932	8.07141670025526	9.37008939317093	7.96686827264267	8.05407622730265	9.1776373884443	7.71220304997895	9.58163204825992	7.95415077377218	9.08177427784307	7.9889154664552	8.3640494154357	9.2458336124435
ENSG00000006747	2.21887463049805	1.99382409949142	2.02099897832481	2.23413036813343	2.10246646129224	2.24272655736443	2.16224400355176	2.1348441783339	2.26741479879306	2.08493834043081	2.07593539179695	2.07172080850295	2.06604298130164	2.11817363631426	2.18953069449314	2.09323493135126	2.14494952212464	2.07951109593748	2.50402322121404	2.13004483576193	1.86113543067355
ENSG00000006756	3.60182454577904	3.08681949045857	5.20788760040686	5.52183989363591	2.93891999179479	3.47256441142337	2.90254419638729	5.57594876585123	3.77427277032475	2.99400506415082	3.95397073828365	5.23318862230711	6.09055287570055	3.79303093023485	5.16915991788147	3.82678065682483	3.19340585189234	3.01496623562639	5.44867288592189	3.03462534669251	3.79367917995245
ENSG00000006757	3.26290428372682	2.40457421665843	4.66180005383917	5.41530962983706	2.42559476901496	2.89246971508551	2.51699057280581	3.87468405411482	3.05552601180734	2.25960167737154	3.3788325009443	5.32727122944767	5.6608637706366	3.17507170542178	4.68275277791588	3.28538493419934	2.26985472122027	2.60966565133148	4.65945660089791	2.37045527229914	3.34314713672046
ENSG00000006788	1.94048550962852	2.17563622962611	2.07251749964239	1.9250171475229	2.05823709855057	2.03700990720306	2.16359438254993	2.16488464623905	1.66255781689344	2.43262931281003	1.9453006527996	1.97991333215512	1.87313949742811	1.90640354689166	2.13515293337546	1.77747385136052	2.20621328567193	2.00256611156176	1.94895344467216	2.33108837548712	1.91998345875578
ENSG00000006831	6.82569290855705	7.4453517257547	8.31549754152109	8.23001671918382	7.59658266696476	6.53217331613832	7.74522729859869	8.15902760659685	6.12943963782314	7.45464623708776	6.88918394611335	7.96961251162118	8.18768558776888	6.40997247874263	8.02595056363642	6.80954926274731	7.02665230591791	7.36486991122465	8.00170915828054	8.02568921354676	6.75834157036304
ENSG00000007001	1.76623484961555	1.9782071188922	1.85728550720746	1.90714609145758	1.82018475779274	1.83874824897276	1.89296849978192	1.76552274882422	1.79185199333372	1.96347405654038	1.92188492245303	1.86542516839138	1.85126342687884	1.75643765408069	1.88149393586847	1.89314856337004	1.867673594961	1.64941558408162	1.54298166422624	2.16125259467468	1.98273808791302
ENSG00000007038	2.06440081122744	2.15588385985874	2.14199174133989	2.17852938574062	2.22151097113834	2.06541601020995	2.26333327663413	2.22662578165495	1.92947571236615	2.2469880033313	1.98676020980536	1.99210608009016	2.2832794728851	2.23764778632935	2.35847486601147	2.18165647747344	2.43584607931475	2.03417718863248	2.23472939012584	2.12132177373542	2.15537994496251
ENSG00000007047	5.77246852858359	4.9581869627513	5.20056529943816	5.46504565416022	4.82474536825959	6.78732578728968	5.71530389610053	6.06583639282092	6.01560918844618	5.66768448749121	5.87852705268353	5.51546849601209	5.47149561949399	6.14339493297733	5.42377809350523	5.67573100916604	5.420971555945	5.03392924531891	5.61038527195124	5.53819999163768	6.0335456863654
ENSG00000007062	2.00177042448996	2.04026286105851	2.41222132628674	4.73867380469908	6.07112217838711	1.96566274804754	1.97403170191729	3.25248766408183	2.04585606083116	2.19348963463391	2.15572357852974	6.23122319670324	3.39955080425087	1.7868452306224	5.35581751016777	2.31184478846166	1.57209633400542	1.51353094154848	4.73455437315627	2.60904317787006	1.66552295414965
ENSG00000007080	6.18304633563055	6.18218264432425	5.36996547420951	5.6371596486487	5.96692887418529	5.98919954928396	5.84626339419003	5.41695655299728	6.39375607736642	5.54113602876919	6.4066231807903	5.98011554400184	5.61032443096011	5.98497837857377	5.70842112980252	6.05034424097228	5.22006886348141	6.14939141555984	5.81660346019892	6.20971676442155	5.88077638217591
ENSG00000007129	1.45425038111116	1.55546286925643	1.4693922520976	1.52500203746699	1.56098529467106	1.80114622291343	1.90109161577755	1.5717541110331	1.43536778123154	1.72659826061301	1.59098001672583	1.52221542840604	1.54981392193878	1.67353293603125	1.52707674732709	1.62438110333192	1.78577290005177	1.62241746389096	1.49721712998257	1.70044695530164	1.48231465317954
ENSG00000007168	8.54254507522674	8.37566478870643	7.74144232245926	7.88182528098359	8.08785357731059	7.59467763673218	7.60685966328916	6.4476537314021	8.1385139002704	7.80748725081886	8.4041840545022	8.02288590938463	7.76774522887815	8.29993826662479	8.08411224538817	8.56823480628839	8.31412843942575	8.2404446235668	7.68687057291156	7.36255564193801	8.40892641232707
ENSG00000007171	4.84059550917379	3.42742165338884	2.99738806837382	2.56599164145796	3.54311502713662	4.37320001985241	2.94666608705101	2.83358808310676	5.08721131425268	3.10324940142384	5.68381920228479	2.79624439580803	2.78908408305638	6.52872360732748	2.51937470580614	6.77964723566535	2.88250958632756	3.28942401250773	2.3892064473497	2.76509721019029	6.91577991843425
ENSG00000007174	1.94722813057945	4.27149080816316	1.72550631397182	1.83522367250672	4.58428176615185	1.87639492719637	3.77238968012641	1.93352475695318	1.83883157872192	4.4030122190437	1.95202505798502	1.90749017248723	1.8613083872049	2.06062416912746	1.86356158202579	2.09842426744488	3.87952464682299	4.31494748191367	1.77961838510157	3.49884899267346	2.17835333494348
ENSG00000007202	5.31519333056986	5.38866241832305	4.77386344581813	5.23972098338793	5.94928578907767	5.268511123783	4.91663640269947	4.41228852368038	5.47794745138633	4.98845033220411	5.6683337015971	5.15433032785314	4.93973189266948	5.36086893441123	4.99979738881577	5.79813175114625	4.86527685359429	5.55797923184457	5.05514282030707	4.87401176722649	5.57723787926909
ENSG00000007216	2.49240444703881	2.48915170701461	2.31242622506882	2.23270094679517	2.3550092945769	2.51070188078728	2.7723077095532	2.52906409553567	2.48011432440325	2.76011190204465	2.42046000896027	2.50440978389833	2.43420253407311	2.36105900824451	2.33923780739455	2.39887638221391	2.54675041664118	2.48344842651906	2.3166309235081	2.89526406237765	2.42738558446419
ENSG00000007237	6.26891426844251	6.0642574017374	1.78104934207908	2.06227316730365	6.4335395897204	6.1594137645216	5.90103710082661	2.18689621066557	6.55887956312325	5.90103710082661	6.35740029021057	2.43755443664098	2.13488338263542	6.59075307854212	1.84439087996595	6.97135513970122	6.34507246579027	6.2125109756815	1.71709794189121	5.8072701449893	6.7789201249414
ENSG00000007255	6.24949499443096	6.11139247247872	6.5504882280382	6.41911321102485	6.0224051616159	6.23889359592229	6.8830132578513	6.68784097827815	6.69663046741624	6.26964671434322	5.16375983418881	6.43457809555787	6.60164114041566	6.65991660915881	6.44260764209421	6.01792214260797	5.76222416335136	5.73069313333607	6.86185205757506	6.86180345835723	6.27664220473345
ENSG00000007264	2.44518754816809	2.56338312652608	2.264930736497	2.46429147063786	2.83571005366501	2.74480350996798	2.80459359133731	2.72022957390151	2.35344689420014	2.42301831000671	2.49732639877735	2.40469195701525	2.49819288893238	2.59960278666308	2.38739436695859	2.4882361976974	2.55729403486218	2.56392952815968	2.7210658514683	2.76275718279946	2.39675518353465
ENSG00000007306	2.16836878413336	2.22977085169322	2.16531352252892	2.14058070806545	2.04135555716373	2.16531352252892	2.08249979686954	2.28004284219882	2.11592710156585	2.19591452328291	2.11344461794596	2.16488820761144	2.21425853480814	2.17522916371009	2.11590364836223	2.23978626017331	2.15987382671183	2.05373618793608	2.15976706354949	2.33501228147832	2.33179582492142
ENSG00000007312	2.3131933382787	2.36519469881516	2.31111402922603	2.18310818842778	2.08292586340701	2.44443414237405	2.38623876417004	2.26958040638704	2.26687965737201	2.33971258172932	2.20561328129604	2.36839412851891	2.29329337563041	2.19353658417364	2.16727955128321	2.5049433179486	2.72517385691113	2.27359946675189	2.15634018106523	2.29791270723756	2.19256416334782
ENSG00000007314	2.79668788970383	2.07498228802379	1.97793045132054	1.98517421718629	1.95863200603418	2.47557520911988	1.94203635447581	2.03151469842839	3.3694121374542	2.08016369794161	3.36431943843073	2.08887513232507	1.85828521097489	3.69439111888606	1.84338459132007	3.44332427215662	2.04977676024947	2.08614691901203	1.67773942830949	2.08453137444203	4.355130266308
ENSG00000007341	4.11137536912166	3.40699579651228	3.82452077576243	3.58507380402427	3.36834899667241	3.28710235706776	3.04688993533848	3.33846808893908	3.99435271407489	3.14901644484614	4.33894566761203	3.5811389365678	3.76690501372105	3.89949308753695	3.52125562310124	3.84952324360641	3.19880714880511	3.28066858155569	3.54518190900346	3.04070326420053	3.9071296260489
ENSG00000007350	1.8718174010501	2.05048349174589	1.88781241149594	2.19624148222162	1.83296828379724	1.74267771699572	1.88495268053577	1.86001763728296	1.83644898184958	1.7990760616444	1.80686633261368	2.00686876871944	2.17115610831944	1.91860267522817	2.01168737837253	1.92467970896757	1.89073185739311	1.72475960606245	1.97111601570288	2.07135375330518	1.72775471285677
ENSG00000007372	5.10192556831513	4.09566570758637	5.19460939927196	5.79919883943499	4.13319470235556	7.7299415964669	3.46953255137663	6.832842898256	6.96429378915933	3.73683420636241	6.37278357832967	5.47527869984198	5.33229862509554	7.29268728415489	5.38015925588663	6.27725868429241	3.72900779540742	4.21770309314503	5.5831433016236	3.32968432890774	6.77385496594935
ENSG00000007376	3.2560778457857	3.42426236524175	3.49737773105152	3.08281880841953	3.38512278215504	3.05222534120992	2.97806102728428	3.14494693854638	3.00536007314369	3.27349779837917	3.07047489738417	3.26710468752515	3.24000319368801	3.16709704064121	2.95609927601125	3.05943140363391	3.35364601376317	3.42282109439265	2.90137173572283	3.35002149323011	3.16032726979447
ENSG00000007384	3.69057322581278	3.28448011990087	3.40421929560052	3.49402877511042	3.0765318950417	4.31004101433146	3.51098755608596	3.5056919828798	4.06352582577974	3.39880702982317	4.26701701657126	3.50050445563906	3.65080505142602	4.00154688735353	3.26754381696044	4.4898074025071	3.8604208267885	3.30779303606441	3.28614128258301	3.48435255691595	4.41264502695942
ENSG00000007392	6.28791751171457	7.29449287510402	6.67112863644569	6.77859212366421	7.03986994446447	6.3343547073078	6.9780783076009	6.25183034867737	6.32957211416667	7.05755985610143	6.39849223541868	6.80661530875218	6.47879671068953	6.05592932879086	6.81473719238439	6.64858445202941	6.69340272533725	7.02199891291194	6.77525258921652	6.88215994024196	6.47154842249396
ENSG00000007402	2.87537837553367	3.07744851729932	3.15611779677278	3.02905069721696	2.96462648863684	2.85618631068135	3.09030903493117	3.0963210949071	3.04020557511909	3.06271232414978	3.07062352284611	2.9732442138363	2.88977368361702	3.00249309497038	3.08467914736558	3.01968369592996	3.1996199372285	2.96505342269347	3.18405122134369	3.51308587661614	2.91725634516641
ENSG00000007516	2.7142722714776	2.89882627615098	2.88108913635282	2.8461928048893	2.89154764246948	2.78934676008736	3.26615827885745	2.92032495301147	2.95538735230385	3.2804822416802	2.79748488358249	2.83925455281872	2.86019215704712	2.78690482394971	2.81633478205974	2.81682436365771	3.05851612337617	2.81351785212908	2.82640577679033	3.34581264013467	2.6562358835348
ENSG00000007520	7.73666931286337	7.57968709244651	7.84286889320134	7.69012828655141	7.56291702147389	7.08762505764735	7.05565783670772	7.49391752419263	7.27548093902947	7.34117560333095	7.50452414109691	7.91686227726009	7.70136562639922	7.20450814056062	7.62561189942854	7.18858638411252	7.19493244905872	7.70057213554144	7.60769683190176	7.08350743395174	6.91532521484081
ENSG00000007541	2.73181970454394	2.82174881198112	2.86157896861051	2.75636676154353	2.94755927567611	2.68617650604663	2.84004156684191	2.78909225136994	2.82439769155252	2.79136689248879	2.6960101781678	2.77344313475911	2.76840434612743	2.8176539316773	2.80377464776308	2.92899866807145	2.6349650221552	2.76789512223569	2.73014206470897	2.85014009727427	2.876696360977
ENSG00000007866	4.96609763630743	4.97392088085503	3.77767865952915	3.36931821791098	5.11624195076066	6.38952321364879	6.17151730728408	4.16716292026715	6.64417845537066	6.12890922587186	6.56710128254823	3.36409317839379	3.45442240033237	6.2172775897268	3.45108160230324	6.09043128534253	5.87795321248633	5.00037334178573	3.71950349831031	5.53862708329218	6.29878475811816
ENSG00000007908	1.69053951862768	1.58312137976347	1.51285501559308	1.39116650816151	1.27015328177308	1.45235558283248	1.4649097542043	1.56989292010086	1.09659209766732	1.64900499713548	1.32677189474682	1.47074099519214	1.53942428580517	1.46603527073284	1.45447536535646	1.55866811967779	1.72620130902638	1.50748664405864	1.52561160923491	1.68170597873052	1.91686321077731
ENSG00000007923	5.82670014843394	5.89840228035476	4.7427866902064	4.48518410332819	5.92539674169892	4.14078671891167	4.44437633928961	3.88764814674942	4.74801078584941	4.4679667516297	5.19111907208073	4.30196387780896	4.31259178258859	4.77739532787155	4.33359498828457	5.09210761452071	4.70781459683797	5.87304924341504	4.45546280215784	3.93339780675266	5.02550990616025
ENSG00000007933	1.5395013702837	1.47428371334219	1.4615916848944	1.58153826588293	1.5572832407523	1.48088780716223	1.52334673980897	1.48608122474713	1.55118473323391	1.53803064067485	1.3780477631154	1.42789337664162	1.53945047223965	1.57494502864134	1.58953547274134	1.4093236398575	1.60829307581202	1.71097701604704	1.50864442921066	1.57268079155952	1.5642647098739
ENSG00000007944	6.08435069000114	5.22927249882	5.1742395140755	5.46749599821489	5.63130161262479	7.43599480235491	6.76600090088963	6.0526188860088	6.50883961152294	7.10110050014667	7.34866099040298	5.50035420926889	4.94525998230093	5.76181087776517	5.24169643323851	5.26072479672809	5.86557355368688	5.34935305798293	5.60405515653162	6.82863448535871	5.73563458298622
ENSG00000007952	2.18236949019775	2.0660363122266	2.0373730355943	2.2171241439354	2.16738609248083	2.22614122708036	2.36298351244426	2.05113960687948	2.11472098322765	2.14761050944925	2.0512976175602	2.14366537246182	2.02150419329822	2.09340871976376	1.9890127169894	2.06289407806049	2.19602750053566	2.15907137132398	1.99260300459595	2.15390749914793	2.10031145892382
ENSG00000007968	2.91030623168354	2.79216299169664	2.43851960737552	2.6190296412887	2.79041592522361	2.89604632035714	2.48323867607881	2.45180562468518	3.05939509662234	2.65891672359161	3.04333034672764	2.37200292392055	2.45260205108451	3.1937542563021	2.65984401416371	3.11724491687878	2.63652811965435	2.70699259032162	2.54197896482683	2.51336550679019	3.05280088594744
ENSG00000008018	11.9047245776915	12.3339065915545	11.9229870105208	11.7721451102956	12.5044977861156	11.7341039526313	12.1465430836546	11.6473517220999	11.6976002196725	11.9860518935596	12.0749302332562	11.9695837541443	11.8504331368885	11.7477466284457	11.8769012222022	11.9148710725918	11.8013613020744	12.4468622062123	11.8855579356502	12.2048681790765	11.8476066527392
ENSG00000008056	1.99378985175607	2.03744612419791	1.95059204141886	1.99859612996343	2.04385115786296	1.92708450151131	2.13603690338169	2.04651155407339	1.98983817870928	2.13093238866883	1.85550592285743	1.85868265912773	1.99640771595619	2.00236151217168	1.93850034372485	1.90115803472053	2.225537639332	2.25469515955205	1.88898355445977	1.9898868398126	1.99289808134844
ENSG00000008083	10.396905601982	7.20490023477294	5.25996449090686	6.2866256579882	7.26661917027894	9.94573635262583	7.54608176364459	6.92931819306253	10.0089398361762	8.03313129680726	9.97059554733366	7.03649318624276	6.15214089999092	9.81218631374703	6.48938596314461	9.69379157845257	7.87833560646461	7.24035074975082	6.80296473210127	7.3723751766159	10.1518793056969
ENSG00000008086	2.60569347190012	3.8420033155815	3.14199815048748	3.88664967179408	3.45169373458305	2.83800935954873	3.82148698971432	3.98732813583687	2.89062127301485	4.11561154293463	2.83568555112134	3.99984220467657	3.66751357521268	2.79453997487052	4.09259829699842	2.69773891068608	4.17041397747392	3.79130171714884	3.84148843738956	3.72807616747751	2.57591582790193
ENSG00000008118	4.42656617280625	2.65881785757246	2.36825342609836	2.45586291515608	2.64361570834537	5.77592684576091	2.52913219188797	2.49756466000022	5.82524221953939	2.65138733904651	5.71583891691624	2.46182976025236	2.43362584111515	5.85317308069299	2.7122046382498	6.85092746314684	2.58542662303814	2.41247732349105	2.38383117008101	2.58627815895968	7.02309202830222
ENSG00000008130	5.53929234711828	5.35472282014049	4.38275279991328	4.11864913370259	5.33098702120268	4.80398105000654	5.25832224514489	4.01446140984849	5.26112935236268	5.36276171832166	5.30244392581879	4.26295960540757	3.95268544512814	5.2839213302356	4.16135440440553	5.11127378011885	4.95248729289061	5.41008642929407	4.20259086270609	5.1315722903077	5.58252361078422
ENSG00000008196	1.88538453590601	2.25292819112563	1.8598677431851	2.01343386628606	2.44033295135154	1.96981195932327	1.96295794950497	1.95594148151322	1.98255236023357	2.22493020644001	1.98103937089941	1.88129874197166	1.89183177038463	1.83788785713009	1.92017476228816	1.93763430435451	2.14116204106955	2.3269547160731	1.92103414011755	1.99937749865438	1.78646519725722
ENSG00000008197	1.94608571694395	2.14782184265881	2.01020379602581	2.2662937880572	2.1164445996012	2.06563573914217	2.2507662582245	2.05738687591881	1.9529938013162	2.32011603259924	2.09371137826235	2.10562065546729	2.01235285673302	2.02312275548647	2.1164445996012	1.97742207687872	2.4220437260604	2.10301371906239	2.05167251928532	2.4393237121205	2.09065786205301
ENSG00000008226	1.9421247562394	2.23010601465417	2.06872160670995	2.0945041863934	2.07070362836474	1.96398704464366	2.13165897678814	2.05735261290327	1.95994459479535	2.07264215612515	2.0052577466783	2.16609842539778	2.06492323675409	2.04722553908243	2.08940496832017	1.9641544116595	2.13553998052724	2.14048572774767	2.05994549660293	2.0642532261661	2.02773678855487
ENSG00000008256	2.84110340417748	2.95793538207643	2.7143994286909	2.6497417426464	2.78819449435957	3.13295975087302	2.63918377001549	2.64893108761256	3.04870027308118	2.65356469529061	3.12531450020067	2.68175081297213	2.60263980070475	2.75049822191209	2.59243803236531	2.6447779696658	2.75839302526399	2.87076723622806	2.58902230962475	2.68577130889128	2.79297334205197
ENSG00000008277	2.60893275115324	3.27376028856729	2.07177966183571	2.13354349100708	3.1832078163981	2.90051901433769	3.15194761835761	1.99765660348091	2.78191304264334	3.37193932608004	2.56007489183372	2.01564924129409	2.14611478138502	2.93852686019781	2.28738137355857	2.78453261083023	3.25702173291201	3.33470146280462	2.1421835609119	3.04531226309587	2.82934292953927
ENSG00000008282	10.9859072013742	11.420000743198	10.6910208762398	10.9393561909227	11.6170492361049	11.4183916895042	11.7082477992098	11.0066823348629	11.1240094406274	11.5829882029416	11.0740960352416	10.7118124943907	10.8171742510961	11.2209823198709	10.9191577824718	11.2101632403519	11.5247840125245	11.563959394311	10.8526321087793	11.6748098771215	11.1187505650152
ENSG00000008283	5.44378528568744	6.59614970223986	6.92281905996348	6.28144806947848	6.74377711041452	4.86302798689455	5.91611897479235	6.40878259060889	5.09507552237483	5.58294527356998	5.63584706904706	5.97900588812223	6.70293382787424	4.9353948354867	5.69874887930395	5.65570789670394	5.52069084514297	6.43378034565115	5.78035212403168	5.82443075013029	5.75863557420347
ENSG00000008294	8.45966447383462	7.91594366404597	8.58347614455629	8.62411762867093	7.84713305369004	8.37812895058237	8.53406799160666	8.87325800086331	8.34582817112911	8.53597170398704	8.15835589665783	8.57016847240116	8.49221053378494	8.15109926173198	8.7231214242939	8.05052980530114	8.44226539355439	7.87068705834623	8.70593175772447	8.56352914598788	8.23301207435887
ENSG00000008300	6.41639856062182	6.98172659336262	3.91990067964418	3.63918060022773	6.94297647970898	6.37992941658235	6.58913106270143	3.873561363446	6.71566484075554	6.9697435954275	6.70143352057988	3.65840214992603	3.70139368391786	6.35034161551933	3.29435495855328	6.9076614282234	7.00682848571303	6.93696826654737	3.80141604783145	6.50354257804921	6.87105895467719
ENSG00000008311	7.74272851934854	7.28761698801551	6.7527487900114	6.14683743882819	7.13867591095988	7.69366961468627	7.26887860378183	6.82924597985171	8.23066302783089	7.24092855891959	7.54344343508675	5.81401349354322	6.81801555664257	8.47426507375965	5.60659365399003	7.920651400094	7.8422233003764	7.09132847165649	5.89925110897246	6.89940902714301	7.77963130023394
ENSG00000008323	2.69719011119302	2.88562191213333	2.56510700593775	2.52101034893377	2.6233407487839	2.4634524174645	2.89026607204146	2.85245156873744	2.47350430330117	2.86661893685211	2.29568153103579	2.58417670595859	2.27662651871897	2.62735673236572	2.57396523689372	2.49736966548916	3.00657939452911	2.73095140085627	2.60440026683669	2.73362398377956	2.56797392827444
ENSG00000008324	9.20043937742876	8.44158167711126	9.15240282843192	8.88831082942605	8.95315625479601	10.5718615314172	9.11781379425168	9.73744121775756	10.2521905470855	8.79104636874963	9.82862655560667	8.83258858817392	8.8518515765293	9.91283572897365	8.99542063878071	9.45271261626017	8.24030635388916	8.77668698581527	9.0492800870232	9.16374418826185	9.87714611873185
ENSG00000008382	4.3999244369001	4.81439528980445	2.9589766592595	3.3248079079698	5.01233313013941	3.89453314166014	4.48910224953971	3.08645099448796	4.24853970235856	4.73578232649315	4.15139895536655	3.54374016713397	3.29294167357077	4.94007725692196	3.4540859022791	4.50205287610386	4.44867988747952	5.01966090130298	3.26131750844086	4.22488814608044	4.56635995227235
ENSG00000008394	11.2210113290077	11.7823126092533	11.0869503553197	11.1105413242473	11.9230632749312	11.2803021661953	11.6488920143905	11.0149229584648	11.0731738677221	11.2734089650447	11.1090022595123	11.543483535672	11.1799118480178	11.3769139306067	10.8411198519594	10.8967812879614	11.2369289865001	11.8117526313666	11.0179337994395	11.6700199832978	11.2158435526407
ENSG00000008405	11.301802941732	10.2492017565698	10.8853502639416	9.88932327255934	9.91978212038093	11.2482562042108	11.1753773642371	10.2383976610835	11.0386896952117	10.3455580557315	11.2008395152515	10.4162969586033	9.75178603884733	11.1934036657468	9.9431223906166	10.9374754742962	10.2335642862008	10.0255754488721	10.6933387814559	11.1791675560648	10.8128786426183
ENSG00000008438	2.22546179123337	1.98615097000963	2.25892484957028	2.27180079385243	2.19477413765005	2.40011714241547	2.2377665676369	2.32411867917887	2.05263827450064	2.31692436572691	2.28791573626621	2.32689914545942	2.25700851034062	2.4194945966422	2.20428194700947	2.22635475576178	2.36902411693893	2.13842033724357	1.94635607816168	2.36761674523639	2.3456857827654
ENSG00000008441	6.68877752549638	5.78431791582952	4.88469256228067	4.85016559919679	6.0414025107955	7.22941965177071	5.86325669003858	5.62307256147084	6.63638058645936	5.95527991739947	6.7591929333766	4.79511599109577	5.02031544220594	6.8179827980539	4.69177553595626	7.14310714755125	5.99049927789592	5.79033139189782	4.72250581633083	6.05281941128605	7.13911455780269
ENSG00000008513	4.88167531204829	4.81128039736244	7.7021349352706	6.23816907593015	5.18071321250357	4.05164160427261	5.46539684541588	6.87438982423457	3.80178485953495	5.63605050694163	3.99395755208009	6.07881502309753	7.09254299364544	4.23330568060944	5.32878133872255	4.90638200211944	5.88471975836402	5.07786909211907	5.64326305855468	5.30120432777962	4.30325249712485
ENSG00000008516	3.05477992915012	3.36788549598822	3.00955977043313	2.94790513618874	3.13859055348671	3.05500275490253	3.24969408722663	2.91987535194663	3.02800468842088	3.25315494538697	3.24530091050201	2.89275053200573	3.0367820745874	3.12135175310959	2.92214028602293	3.21140857805023	3.39125567712011	3.14556231992999	3.09891387136671	3.3866906182211	3.06918729579548
ENSG00000008517	1.95583754100735	1.85690134096272	4.02298670620908	4.60831615951864	1.62487430205731	1.38713958328353	1.72217771101266	4.21124510961712	1.87857804542515	1.57228276782663	2.52168711304544	3.13877351906624	3.69166599314449	1.83678166598667	5.67207490380178	1.96494368596858	1.60083675784073	1.6657928814001	4.23779603390721	2.03324323106058	1.6113153504028
ENSG00000008710	2.78690821214309	2.50342113471389	2.78530749562736	2.86051637039642	2.56565697427127	2.85943315594781	3.16086080017768	3.26788822485889	2.94116324364385	3.75539240396156	2.76754261697401	2.86696555194253	2.87622508493425	2.91889823727432	2.75161274166921	2.97702030957742	3.18205106709513	2.5783117637218	2.74398916481768	3.51047923759646	2.93893677413623
ENSG00000008735	2.44507443895161	2.53364064496513	2.37220901855922	2.55141706889315	2.55237471776557	2.32064553159402	2.50642397336467	2.51645843929255	2.36209140072709	2.54846266579622	2.4233215483625	2.58144688527708	2.62429942517242	2.53092844056856	2.46262617481313	2.30062027469216	2.50407488596949	2.66317213375882	2.6302037485505	2.53493674723953	2.50831606833013
ENSG00000008838	7.6785193868202	7.15736436541846	7.34873684814845	7.54913800314019	7.09364360570211	7.27684634781514	6.65235351867785	7.29060594354156	7.05131456512049	6.95946086525798	7.08238649549704	7.38738522410139	7.48124417356351	7.31896511064535	7.29544767105875	7.60608636582733	6.7407915958453	7.27007609100589	7.88043194757885	6.75049817958756	7.57753473883032
ENSG00000008853	4.67560603712098	3.222124009346	2.51317399301888	2.72413256352744	3.25113057044478	3.51708543342984	2.99653325413662	2.47447560900561	4.21611323482858	2.97154438435054	4.47598415507715	2.46576713705565	2.58704912447529	3.99463674277329	2.47329152252574	4.32141550770453	3.2414260499694	3.49866075756873	2.53159180171262	2.87566144316119	4.58934954799024
ENSG00000008869	7.28679473098923	7.84941285144323	7.78864419647737	7.89318813602869	7.79492121625292	8.42526278142925	8.10969611128494	8.63707375941872	7.95897850673469	8.25061398569606	7.61514082204374	8.04468599332779	8.09035700772731	7.81798330304147	7.97633397961388	7.73296999247228	8.21573767063664	7.77392983486753	7.78892935252185	8.3394452539722	7.87845323600043
ENSG00000008952	9.06097618085717	8.79724954732546	10.1548817436697	10.2061333704047	8.85507080127199	9.34715652655036	9.37570982331127	10.207970342617	9.06038276130102	9.17363489291808	8.89102157669967	10.1835749441497	10.0949825795273	9.26321510858819	10.296880894302	9.04024283597415	9.1921115660153	8.81247828600013	10.3548011419248	9.39702177258537	8.96594714638652
ENSG00000008988	4.65410712296793	5.44007078992303	5.36961251594733	5.1286369412374	5.15861326883525	4.14745141525326	5.11146491657008	5.04640037019068	4.02831225791564	5.15499269944148	4.62665167866002	5.27959213251367	5.25375076457471	4.50757507513137	5.32165770321916	4.81279637925573	5.05798465949053	5.34888811903959	5.09100966284046	5.15784880177707	4.51449612157113
